0,1
sikkim,k
sikkim,a
sikkim,g
sikkim,g
sikkim,t
sikkim,n
sikkim,g
sikkim,","
sikkim,g
sikkim,o
sikkim,n
sikkim,o
sikkim,","
sikkim,t
sikkim,","
sikkim,","
sikkim,g
sikkim,a
sikkim,a
sikkim,a
sikkim,a
sikkim,t
sikkim,g
sikkim,","
sikkim,g
sikkim,g
sikkim,g
sikkim,a
sikkim,","
sikkim,g
sikkim,","
sikkim,g
sikkim,a
sikkim,g
sikkim,k
sikkim,g
sikkim,o
sikkim,n
sikkim,g
sikkim,","
sikkim,g
sikkim,k
sikkim,o
sikkim,","
sikkim,a
sikkim,t
sikkim,k
sikkim,t
sikkim,a
sikkim,","
sikkim,","
sikkim,a
sikkim,o
sikkim,a
sikkim,","
sikkim,o
sikkim,t
sikkim,t
sikkim,g
sikkim,a
sikkim,n
sikkim,k
sikkim,t
sikkim,","
sikkim,g
sikkim,k
sikkim,g
sikkim,","
sikkim,k
sikkim,n
sikkim,n
sikkim,g
sikkim,k
sikkim,t
sikkim,","
sikkim,","
sikkim,g
sikkim,g
sikkim,o
sikkim,a
sikkim,o
sikkim,a
sikkim,k
sikkim,","
sikkim,","
sikkim,g
sikkim,","
sikkim,g
sikkim,","
sikkim,n
sikkim,g
sikkim,n
sikkim,a
sikkim,t
sikkim,","
sikkim,o
sikkim,k
sikkim,g
sikkim,g
sikkim,o
sikkim,k
sikkim,t
sikkim,g
sikkim,g
sikkim,g
sikkim,","
sikkim,g
sikkim,g
sikkim,o
sikkim,o
sikkim,g
sikkim,o
sikkim,g
sikkim,a
sikkim,g
sikkim,o
sikkim,a
sikkim,a
sikkim,n
sikkim,k
sikkim,g
sikkim,g
sikkim,g
sikkim,n
sikkim,","
sikkim,o
sikkim,g
sikkim,o
sikkim,a
sikkim,t
sikkim,t
sikkim,t
sikkim,a
sikkim,t
sikkim,a
sikkim,t
sikkim,a
sikkim,a
sikkim,t
sikkim,t
sikkim,o
sikkim,g
sikkim,g
sikkim,k
sikkim,o
sikkim,k
sikkim,g
sikkim,","
sikkim,t
sikkim,o
sikkim,","
sikkim,o
sikkim,o
ottoman,o
ottoman,r
ottoman,t
ottoman,n
ottoman,u
ottoman,s
ottoman,s
ottoman,g
ottoman,k
ottoman,r
ottoman,a
ottoman,r
ottoman,u
ottoman,i
ottoman,a
ottoman,o
ottoman,","
ottoman,a
ottoman,b
ottoman,
ottoman,y
ottoman,a
ottoman,t
ottoman,r
ottoman,n
ottoman,","
ottoman,r
ottoman,r
ottoman,i
ottoman,z
ottoman,","
ottoman,a
ottoman,a
ottoman,e
ottoman,n
ottoman,n
ottoman,r
ottoman,y
ottoman,z
ottoman,i
ottoman,i
ottoman,m
ottoman,i
ottoman,d
ottoman,u
ottoman,s
ottoman,a
ottoman,","
ottoman,r
ottoman,g
ottoman,i
ottoman,e
ottoman,r
ottoman,
ottoman,m
ottoman,a
ottoman,r
ottoman,r
ottoman,r
ottoman,n
ottoman,e
ottoman,u
ottoman,s
ottoman,","
ottoman,n
ottoman,b
ottoman,l
ottoman,n
ottoman,e
ottoman,o
ottoman,r
ottoman,a
ottoman,
ottoman,i
ottoman,z
ottoman,l
ottoman,b
ottoman,l
ottoman,s
ottoman,a
ottoman,a
ottoman,y
ottoman,z
ottoman,u
ottoman,m
ottoman,a
ottoman,","
ottoman,a
ottoman,a
ottoman,
ottoman,t
ottoman,a
ottoman,e
ottoman,g
ottoman,","
ottoman,e
ottoman,m
ottoman,n
ottoman,m
ottoman,a
ottoman,e
ottoman,b
ottoman,m
ottoman,g
ottoman,e
ottoman,s
ottoman,d
ottoman,
ottoman,n
ottoman,m
ottoman,r
ottoman,m
ottoman,m
ottoman,","
ottoman,i
ottoman,s
ottoman,a
ottoman,n
ottoman,l
ottoman,r
ottoman,","
ottoman,f
ottoman,k
ottoman,g
ottoman,i
ottoman,a
ottoman,s
ottoman,a
ottoman,f
ottoman,e
ottoman,s
ottoman,","
ottoman,r
ottoman,g
ottoman,r
ottoman,o
ottoman,r
ottoman,a
ottoman,g
ottoman,a
ottoman,s
ottoman,","
ottoman,
ottoman,","
ottoman,s
ottoman,i
ottoman,f
ottoman,z
ottoman,a
ottoman,e
ottoman,n
ottoman,n
ottoman,s
ottoman,a
ottoman,s
ottoman,
ottoman,z
ottoman,a
ottoman,e
ottoman,r
ottoman,z
ottoman,n
ottoman,i
ottoman,r
ottoman,a
ottoman,r
ottoman,","
ottoman,s
ottoman,u
ottoman,g
ottoman,e
ottoman,p
ottoman,r
ottoman,n
ottoman,s
ottoman,s
ottoman,i
ottoman,m
ottoman,","
ottoman,i
ottoman,y
ottoman,","
ottoman,r
ottoman,n
ottoman,i
ottoman,a
ottoman,a
ottoman,a
ottoman,m
ottoman,i
ottoman,","
ottoman,g
ottoman,r
ottoman,n
ottoman,d
ottoman,u
ottoman,b
ottoman,p
ottoman,b
ottoman,n
ottoman,m
ottoman,k
ottoman,","
ottoman,r
ottoman,k
ottoman,r
ottoman,s
ottoman,a
ottoman,o
ottoman,d
ottoman,l
ottoman,b
ottoman,z
ottoman,t
ottoman,b
ottoman,o
ottoman,a
ottoman,o
ottoman,o
ottoman,i
ottoman,d
ottoman,","
ottoman,m
ottoman,","
ottoman,b
ottoman,i
ottoman,r
ottoman,r
ottoman,e
ottoman,s
ottoman,n
ottoman,i
ottoman,u
ottoman,a
ottoman,u
ottoman,s
ottoman,u
ottoman,k
ottoman,a
ottoman,e
ottoman,m
ottoman,r
ottoman,u
ottoman,a
ottoman,a
ottoman,e
ottoman,e
ottoman,e
ottoman,n
ottoman,i
nigeria,","
nigeria,g
nigeria,o
nigeria,a
nigeria,i
nigeria,a
nigeria,g
nigeria,r
nigeria,a
nigeria, 
nigeria,","
nigeria,d
nigeria,o
nigeria,u
nigeria,t
nigeria,i
nigeria,k
nigeria,t
nigeria,r
nigeria,a
nigeria,t
nigeria,i
nigeria,","
nigeria,a
nigeria,
nigeria,w
nigeria,o
nigeria,","
nigeria,r
nigeria,u
nigeria,f
nigeria,i
nigeria,o
nigeria,k
nigeria,a
nigeria,","
nigeria,s
nigeria,s
nigeria,v
nigeria,o
nigeria,a
nigeria,m
nigeria,o
nigeria,n
nigeria,i
nigeria,o
nigeria,n
nigeria,m
nigeria,a
nigeria,k
nigeria,n
nigeria,u
nigeria,
nigeria,k
nigeria,n
nigeria,a
nigeria,e
nigeria,e
nigeria,u
nigeria,r
nigeria,g
nigeria,a
nigeria,r
nigeria,a
nigeria,n
nigeria,r
nigeria,o
nigeria,s
nigeria,a
nigeria,o
nigeria,b
nigeria,","
nigeria,h
nigeria,","
nigeria,
nigeria,p
nigeria,","
nigeria,k
nigeria,i
nigeria,a
nigeria,k
nigeria,d
nigeria,e
nigeria,j
nigeria,i
nigeria,s
nigeria,a
nigeria,a
nigeria,i
nigeria,s
nigeria,
nigeria,u
nigeria,p
nigeria,o
nigeria,i
nigeria,u
nigeria, 
nigeria,m
nigeria,e
nigeria,a
nigeria,e
nigeria,b
nigeria,g
nigeria,a
nigeria,
nigeria,b
nigeria,a
nigeria,n
nigeria,u
nigeria,l
nigeria,a
nigeria,","
nigeria,k
nigeria,e
nigeria,a
nigeria,p
nigeria,k
nigeria,f
nigeria,u
nigeria,s
nigeria,r
nigeria,a
nigeria,z
nigeria,w
nigeria,w
nigeria,u
nigeria,u
nigeria,a
nigeria,s
nigeria,a
nigeria,m
nigeria,g
nigeria,k
nigeria,l
nigeria,s
nigeria,n
nigeria,e
nigeria,r
nigeria,o
nigeria,d
nigeria,b
nigeria, 
nigeria,r
nigeria,u
nigeria,a
nigeria,e
nigeria,p
nigeria,g
nigeria,
nigeria,n
nigeria,
nigeria,o
nigeria,m
nigeria,i
nigeria,k
nigeria,e
nigeria,
nigeria,i
nigeria,","
nigeria,d
nigeria,u
nigeria,a
nigeria,i
nigeria,k
nigeria,o
nigeria,c
nigeria,a
nigeria, 
nigeria,
nigeria,a
nigeria,n
nigeria,g
nigeria,","
nigeria,a
nigeria,","
nigeria,a
nigeria,t
nigeria,o
nigeria,o
nigeria,k
nigeria,r
nigeria,g
nigeria,i
nigeria,t
nigeria,u
nigeria,a
nigeria,u
nigeria,r
nigeria,o
nigeria,a
nigeria,r
nigeria,y
nigeria,s
nigeria,i
nigeria,m
nigeria,y
nigeria,g
nigeria,t
nigeria,
nigeria,","
nigeria,a
nigeria,
nigeria,","
nigeria,i
nigeria,s
nigeria,e
nigeria,a
nigeria,t
nigeria,k
nigeria,i
nigeria,","
nigeria,","
nigeria,a
nigeria,","
nigeria,k
nigeria,","
nigeria,i
nigeria,o
nigeria,","
nigeria,a
nigeria,i
nigeria,u
nigeria,s
nigeria,
nigeria,a
nigeria,e
nigeria,s
nigeria,a
nigeria,a
nigeria,o
nigeria,i
nigeria,k
nigeria,i
nigeria,b
nigeria,","
nigeria,","
nigeria,
nigeria,r
nigeria,a
nigeria,","
nigeria,s
nigeria,o
nigeria,","
nigeria,e
nigeria,a
nigeria,i
nigeria,a
nigeria,u
nigeria,e
nigeria,l
henan,e
henan,i
henan,h
henan,c
henan,g
henan,","
henan,n
henan,g
henan,e
henan,o
henan,n
henan,i
henan,m
henan,","
henan,z
henan,r
henan,b
henan,n
henan,a
henan,n
henan,i
henan,e
henan,x
henan,a
henan,w
henan,o
henan,h
henan,o
henan,","
henan,e
henan,o
henan,m
henan,","
henan,y
henan,g
henan,j
henan,u
henan,i
henan,g
henan,y
henan,h
henan,n
henan,n
henan,u
henan,a
henan,","
henan,h
henan,o
henan,u
henan,a
henan,e
henan,n
henan,n
henan,n
henan,a
henan,z
henan,m
henan,a
henan,n
henan,","
henan,h
henan,g
henan,h
henan,i
henan,n
henan,u
henan,z
henan,n
henan,h
henan,n
henan,g
henan,u
henan,h
henan,","
henan,n
henan,a
henan,i
henan,n
henan,e
henan,z
henan,","
henan,g
henan,m
henan,z
henan,g
henan,
henan,a
henan,r
henan,z
henan,","
henan,u
henan,l
henan,x
henan,n
henan,e
henan,u
henan,i
henan,g
henan,","
henan,g
henan,n
henan,n
henan,y
henan,h
henan,g
henan,u
henan,u
henan,n
henan,u
henan,e
henan,g
henan,g
henan,f
henan,e
henan,y
henan,g
henan,","
henan,y
henan,p
henan,x
henan,o
henan,g
henan,n
henan,n
henan,n
henan,","
henan,","
henan,g
henan,a
henan,g
henan,g
henan,a
henan,h
henan,g
henan,u
henan,i
henan,g
henan,n
henan,n
henan,u
henan,a
henan,e
henan,u
henan,y
henan,n
henan,e
henan,z
henan,h
henan,","
henan,n
henan,a
henan,p
henan,n
henan,g
henan,i
henan,z
henan,a
henan,
henan,i
henan,n
henan,a
henan,i
henan,l
henan,i
henan,w
henan,g
henan,u
henan,g
henan,x
henan,h
henan,n
henan,h
henan,u
henan,i
henan,h
henan,","
henan,g
henan,n
henan,u
henan,u
henan,g
henan,m
henan,h
henan,i
henan,h
henan,u
henan,i
henan,y
henan,g
henan,h
henan,g
henan,u
henan,h
henan,i
henan,i
henan,a
henan,h
henan,n
henan,g
henan,i
henan,","
henan,n
henan,n
henan,o
henan,u
henan,x
henan,h
henan,y
henan,z
henan,
henan,y
henan,i
henan,m
henan,g
henan,m
henan,m
henan,","
henan,i
henan,","
henan,y
henan,d
henan,x
henan,g
henan,s
henan,n
henan,y
henan,n
henan,m
henan,","
henan,a
henan,e
henan,n
henan,h
henan,g
henan,g
henan,q
henan,n
henan,q
henan,m
henan,h
henan,a
henan,g
henan,a
henan,l
henan,y
henan,o
henan,","
henan,f
henan,","
henan,i
denmark,o
denmark,t
denmark,a
denmark,n
denmark,a
denmark,h
denmark,e
denmark,k
denmark,m
denmark,e
denmark,e
denmark,v
denmark,r
denmark,n
denmark,m
denmark,r
denmark,i
denmark,i
denmark,g
denmark,h
denmark,b
denmark,t
denmark,o
denmark,h
denmark,r
denmark,i
denmark,f
denmark,
denmark,r
denmark,e
denmark,n
denmark,r
denmark,i
denmark,","
denmark,g
denmark,d
denmark,u
denmark,l
denmark,o
denmark,s
denmark,v
denmark,n
denmark,a
denmark,r
denmark,n
denmark,d
denmark,d
denmark,l
denmark,","
denmark,v
denmark,o
denmark,l
denmark,d
denmark,o
denmark,i
denmark,h
denmark,k
denmark,g
denmark,o
denmark,g
denmark,e
denmark,e
denmark,y
denmark,e
denmark,r
denmark,a
denmark,k
denmark,o
denmark,n
denmark,","
denmark,r
denmark,d
denmark,g
denmark,n
denmark,s
denmark,e
denmark,i
denmark,s
denmark,","
denmark,e
denmark,","
denmark,s
denmark,s
denmark,o
denmark,v
denmark,y
denmark,d
denmark,g
denmark,e
denmark,v
denmark,","
denmark,o
denmark,g
denmark,","
denmark,p
denmark,b
denmark,s
denmark,a
denmark,r
denmark,n
denmark,g
denmark,å
denmark,s
denmark,v
denmark,n
denmark,m
denmark,b
denmark,","
denmark,s
denmark,s
denmark,g
denmark,r
denmark,m
denmark, 
denmark,l
denmark,n
denmark, 
denmark,g
denmark,r
denmark,n
denmark,","
denmark,","
denmark,r
denmark,e
denmark,b
denmark,i
denmark,o
denmark,m
denmark,t
denmark,","
denmark,k
denmark,e
denmark,k
denmark,d
denmark,t
denmark,d
denmark,k
denmark,l
denmark,d
denmark,e
denmark,o
denmark,b
denmark,e
denmark,o
denmark,b
denmark,v
denmark,o
denmark,e
denmark,j
denmark,l
denmark,l
denmark,r
denmark,o
denmark,l
denmark,a
denmark,u
denmark,d
denmark,v
denmark,g
denmark,g
denmark,n
denmark,i
denmark,e
denmark,i
denmark,n
denmark,n
denmark,a
denmark,","
denmark,b
denmark,n
denmark,o
denmark,","
denmark,d
denmark,v
denmark,e
denmark,j
denmark,m
denmark,s
denmark,p
denmark, 
denmark,u
denmark,e
denmark,r
denmark,n
denmark,r
denmark,l
denmark,e
denmark,u
denmark,i
denmark,e
denmark,r
denmark,b
denmark,b
denmark,g
denmark,o
denmark,g
denmark,s
denmark,e
denmark,e
denmark,i
denmark,o
denmark,r
denmark,s
denmark,a
denmark,
denmark,t
denmark,e
denmark,d
denmark,d
denmark,e
denmark,e
denmark,h
denmark,r
denmark,e
denmark,d
denmark,","
denmark,g
denmark,g
denmark,p
denmark,l
denmark,h
denmark,o
denmark,s
denmark,s
denmark,b
denmark,k
denmark,o
denmark,i
denmark,","
denmark,v
denmark,v
denmark,n
denmark,r
denmark,r
denmark,d
denmark,o
denmark,","
denmark,p
denmark,r
denmark,g
denmark,e
denmark,l
denmark,r
denmark,u
denmark,r
denmark,g
denmark,g
denmark,l
denmark,j
denmark,i
sichuan,n
sichuan,a
sichuan,n
sichuan,n
sichuan,n
sichuan,d
sichuan,i
sichuan,n
sichuan,n
sichuan,z
sichuan,u
sichuan,","
sichuan,y
sichuan,a
sichuan,","
sichuan,k
sichuan,g
sichuan,y
sichuan,n
sichuan,h
sichuan,z
sichuan,c
sichuan,i
sichuan,a
sichuan,a
sichuan,n
sichuan,i
sichuan,a
sichuan,h
sichuan,n
sichuan,l
sichuan,","
sichuan,a
sichuan,a
sichuan,i
sichuan,y
sichuan,h
sichuan,e
sichuan,u
sichuan,i
sichuan,u
sichuan,a
sichuan,u
sichuan,g
sichuan,n
sichuan,n
sichuan,n
sichuan,a
sichuan,d
sichuan,h
sichuan,h
sichuan,h
sichuan,u
sichuan,n
sichuan,","
sichuan,w
sichuan,a
sichuan,a
sichuan,g
sichuan,l
sichuan,h
sichuan,a
sichuan,l
sichuan,","
sichuan,i
sichuan,a
sichuan,g
sichuan,a
sichuan,g
sichuan,u
sichuan,i
sichuan,n
sichuan,n
sichuan,a
sichuan,h
sichuan,n
sichuan,","
sichuan,n
sichuan,g
sichuan,i
sichuan,e
sichuan,y
sichuan,a
sichuan,
sichuan,a
sichuan,a
sichuan,i
sichuan,h
sichuan,h
sichuan,
sichuan,g
sichuan,y
sichuan,y
sichuan,a
sichuan,y
sichuan,h
sichuan,i
sichuan,o
sichuan,l
sichuan,a
sichuan,n
sichuan,g
sichuan,r
sichuan,c
sichuan,u
sichuan,n
sichuan,a
sichuan,h
sichuan,r
sichuan,z
sichuan,a
sichuan,","
sichuan,g
sichuan,o
sichuan,","
sichuan,g
sichuan,u
sichuan,k
sichuan,n
sichuan,c
sichuan,i
sichuan,i
sichuan,","
sichuan,h
sichuan,n
sichuan,a
sichuan,e
sichuan,u
sichuan,i
sichuan,n
sichuan,a
sichuan,h
sichuan,a
sichuan,z
sichuan,i
sichuan,
sichuan,a
sichuan,
sichuan,
sichuan,i
sichuan,n
sichuan,i
sichuan,","
sichuan,n
sichuan,s
sichuan,e
sichuan,c
sichuan,h
sichuan,n
sichuan,u
sichuan,p
sichuan,i
sichuan,","
sichuan,","
sichuan,","
sichuan,y
sichuan,l
sichuan,n
sichuan,a
sichuan,h
sichuan,h
sichuan,z
sichuan,d
sichuan,","
sichuan,","
sichuan,n
sichuan,u
sichuan,","
sichuan,n
sichuan,y
sichuan,n
sichuan,z
sichuan,o
sichuan,o
sichuan,u
sichuan,y
sichuan,
sichuan,k
sichuan,o
sichuan,e
sichuan,n
sichuan,u
sichuan,u
sichuan,a
sichuan,s
sichuan,k
sichuan,n
sichuan,e
sichuan,h
sichuan,a
sichuan,i
sichuan,n
sichuan,g
sichuan,i
sichuan,n
sichuan,q
sichuan,d
sichuan,a
sichuan,h
sichuan,","
sichuan,n
sichuan,n
sichuan,u
sichuan,y
sichuan,g
sichuan,h
sichuan,a
sichuan,y
sichuan,u
sichuan,n
sichuan,n
sichuan,g
sichuan,j
sichuan,r
sichuan,n
sichuan,u
sichuan,o
sichuan,o
sichuan,n
sichuan,i
sichuan,n
sichuan,g
sichuan,y
sichuan,a
sichuan,h
sichuan,h
sichuan,n
sichuan,g
sichuan,e
sichuan,n
sichuan,h
sichuan,h
sichuan,a
sichuan,n
sichuan,a
sichuan,n
sichuan,a
sichuan,a
sichuan,z
sichuan,u
sichuan,n
sichuan,","
sichuan,w
sichuan,
sichuan,h
sichuan,h
sichuan,g
sichuan,a
sichuan,k
sichuan,a
russia,r
russia,i
russia,","
russia,d
russia,m
russia,o
russia,k
russia,v
russia,a
russia,b
russia,","
russia,t
russia,g
russia,t
russia,g
russia,","
russia,r
russia,v
russia,y
russia,m
russia,e
russia,g
russia,k
russia,n
russia,l
russia,a
russia,t
russia,","
russia,","
russia,a
russia,o
russia,o
russia,d
russia,r
russia,","
russia,a
russia,g
russia,r
russia,s
russia,o
russia,o
russia,l
russia,k
russia,d
russia,v
russia,i
russia,i
russia,k
russia,s
russia,g
russia,s
russia,s
russia,a
russia,k
russia,u
russia,t
russia,m
russia,o
russia,r
russia,i
russia,c
russia,o
russia,a
russia,t
russia,r
russia,r
russia,o
russia,a
russia,a
russia,o
russia,s
russia,a
russia,a
russia,k
russia,
russia,e
russia,k
russia,","
russia,t
russia,r
russia,k
russia,s
russia,v
russia,","
russia,u
russia,o
russia,k
russia,m
russia,a
russia,t
russia,o
russia,d
russia,c
russia,r
russia,o
russia,o
russia,v
russia,a
russia,k
russia,u
russia,i
russia,v
russia,a
russia,","
russia,k
russia,r
russia,u
russia,u
russia,s
russia,m
russia,d
russia,a
russia,b
russia,o
russia,a
russia,","
russia,g
russia,t
russia,h
russia,o
russia,m
russia,z
russia,s
russia,s
russia,w
russia,o
russia,","
russia,o
russia,t
russia,h
russia,r
russia,d
russia,r
russia,s
russia,h
russia,","
russia,e
russia,s
russia,v
russia,s
russia,o
russia,","
russia,a
russia,o
russia,e
russia,a
russia,w
russia,b
russia,a
russia,k
russia,r
russia,s
russia,a
russia,u
russia,i
russia,s
russia,t
russia,i
russia,l
russia,t
russia,e
russia,t
russia,","
russia,a
russia,s
russia,k
russia,a
russia,r
russia,v
russia,","
russia,m
russia,r
russia,v
russia,t
russia,","
russia,e
russia,s
russia,k
russia,s
russia,","
russia,","
russia,s
russia,v
russia,o
russia,n
russia,r
russia,e
russia,r
russia,t
russia,k
russia,","
russia,","
russia,b
russia,v
russia,r
russia,h
russia,n
russia,r
russia,r
russia,s
russia,a
russia,o
russia,a
russia,o
russia,r
russia,s
russia,g
russia,m
russia,t
russia,a
russia,k
russia,h
russia,i
russia,","
russia,s
russia,c
russia,n
russia,r
russia,h
russia,t
russia,k
russia,i
russia,
russia,a
russia,o
russia,r
russia,","
russia,k
russia,
russia,u
russia,u
russia,b
russia,k
russia,s
russia,v
russia,t
russia,p
russia,u
russia,k
russia,b
russia,
russia,a
russia,u
russia,k
russia,g
russia,o
russia,r
russia,n
russia,v
russia,t
india,n
india,y
india,m
india,k
india,v
india,","
india,v
india,s
india,h
india,a
india,r
india,r
india,","
india,u
india,r
india,","
india,a
india,a
india,a
india,t
india,r
india,k
india,b
india,r
india,r
india,a
india,a
india,c
india,h
india,n
india,a
india,a
india,g
india,c
india,a
india,r
india,","
india,t
india,a
india,
india,u
india,
india,v
india,a
india,","
india,r
india,u
india,b
india,r
india,r
india,l
india,w
india,i
india,p
india,r
india,h
india,n
india,h
india,u
india,a
india,d
india,g
india,a
india,a
india,g
india,h
india,a
india,u
india,g
india,","
india,u
india,a
india,b
india,a
india,k
india,p
india,o
india,r
india,","
india,d
india,p
india,j
india,r
india,o
india,a
india,u
india,l
india,n
india,","
india,m
india,a
india,a
india,r
india,p
india,c
india,a
india,","
india,a
india,","
india,a
india,b
india,s
india,l
india,d
india,a
india,a
india,","
india,j
india,b
india,u
india,r
india,","
india,","
india,","
india,","
india,r
india,u
india,a
india,v
india,h
india,a
india,a
india,r
india,i
india,s
india,a
india,a
india,t
india,i
india,a
india,a
india,b
india,a
india,r
india,e
india,r
india,k
india,a
india,m
india,r
india,a
india,
india,e
india,e
india,b
india,j
india,l
india,o
india,i
india,t
india,i
india,d
india,","
india,","
india,l
india,l
india,p
india,a
india,r
india,g
india,o
india,t
india,","
india,","
india,a
india,u
india,","
india,a
india,t
india,i
india,","
india,e
india,","
india,a
india,a
india,b
india,u
india,d
india,","
india,i
india,a
india,","
india,a
india,n
india,n
india,d
india,t
india,l
india,y
india,a
india,r
india,","
india,r
india,u
india,","
india,r
india,a
india,g
india,y
india,r
india,r
india,a
india,o
india,r
india,i
india,a
india,e
india,m
india,
india,r
india,a
india,","
india,g
india,t
india,a
india,a
india,a
india,h
india,g
india,n
india,i
india,m
india,b
india,l
india,","
india,s
india,a
india,h
india,r
india,a
india,g
india,a
india,t
india,a
india,b
india,c
india,u
india,a
india,l
india,u
india,a
india,a
india,p
india,i
india,a
india,e
india,l
india,a
india,e
india,n
songhai,m
songhai,","
songhai,a
songhai,a
songhai,u
songhai,g
songhai,","
songhai,o
songhai,u
songhai,e
songhai,t
songhai,
songhai,m
songhai,h
songhai,u
songhai,","
songhai,o
songhai,k
songhai,h
songhai,","
songhai,n
songhai,s
songhai,a
songhai,i
songhai,g
songhai,n
songhai,m
songhai,
songhai,o
songhai,a
songhai,","
songhai,","
songhai,a
songhai,o
songhai,a
songhai,d
songhai,
songhai,a
songhai,a
songhai,o
songhai,o
songhai,g
songhai,n
songhai,k
songhai,t
songhai,a
songhai,g
songhai,a
songhai,u
songhai,
songhai,","
songhai,a
songhai,a
songhai,u
songhai,k
songhai,j
songhai,g
songhai,m
songhai,p
songhai,b
songhai,a
songhai,o
songhai,e
songhai,n
songhai,s
songhai,z
songhai,","
songhai,a
songhai,o
songhai,w
songhai,k
songhai,i
songhai,","
songhai,a
songhai,d
songhai,a
songhai,i
songhai,o
songhai,k
songhai,k
songhai,d
songhai,b
songhai,n
songhai,a
songhai,o
songhai,o
songhai,s
songhai,k
songhai,d
songhai,d
songhai,","
songhai,b
songhai,u
songhai,i
songhai,o
songhai,g
songhai,a
songhai,t
songhai,d
songhai,d
songhai,k
songhai,b
songhai,","
songhai,s
songhai,t
songhai,t
songhai,w
songhai,t
songhai,u
songhai,u
songhai,","
songhai,","
songhai,i
songhai,a
songhai,","
songhai,","
songhai,
songhai,a
songhai,z
songhai,h
songhai,b
songhai,n
songhai,t
songhai,n
songhai,g
songhai,o
songhai,","
songhai,o
songhai,u
songhai,s
songhai,i
songhai,k
songhai,a
songhai,t
songhai,e
songhai,","
songhai,w
songhai,","
songhai,c
songhai,a
songhai,m
songhai,u
songhai,n
songhai,l
songhai,u
songhai,t
songhai,
songhai,o
songhai,u
songhai,a
songhai,t
songhai,o
songhai,d
songhai,
songhai,s
songhai,i
songhai,
songhai,e
songhai,l
songhai,a
songhai,t
songhai,e
songhai,i
songhai,u
songhai,s
songhai,a
songhai,y
songhai,a
songhai,i
songhai,a
songhai,c
songhai,d
songhai,a
songhai,z
songhai,h
songhai,h
songhai,
songhai,","
songhai,t
songhai,m
songhai,a
songhai,t
songhai,b
songhai,j
songhai,
songhai,a
songhai,a
songhai,i
songhai,n
songhai,h
songhai,i
songhai,d
songhai,e
songhai,o
songhai,d
songhai,a
songhai,o
songhai,g
songhai,u
songhai,a
songhai,j
songhai,e
songhai,z
songhai,g
songhai,a
songhai,a
songhai,t
songhai,","
songhai,t
songhai,s
songhai,b
songhai,k
songhai,e
songhai,w
songhai,o
songhai,k
songhai,o
songhai,e
songhai,","
songhai,d
songhai,z
songhai,a
songhai,w
songhai,","
songhai,u
songhai,","
songhai,w
songhai,","
songhai,o
songhai,
songhai,e
songhai,n
songhai,e
songhai,a
songhai,t
songhai,s
songhai,k
songhai,a
songhai,s
songhai,e
songhai,o
songhai,
songhai,u
songhai,b
songhai,a
songhai,g
songhai,","
songhai,t
songhai,o
songhai,e
mizoram,w
mizoram,l
mizoram,a
mizoram,","
mizoram,a
mizoram,a
mizoram,w
mizoram,a
mizoram,a
mizoram,i
mizoram,w
mizoram,a
mizoram,a
mizoram,w
mizoram,w
mizoram,l
mizoram,","
mizoram,z
mizoram,z
mizoram,l
mizoram,w
mizoram,a
mizoram,","
mizoram,l
mizoram,l
mizoram,w
mizoram,","
mizoram,w
mizoram,a
mizoram,l
mizoram,w
mizoram,z
mizoram,
mizoram,l
mizoram,z
mizoram,a
mizoram,a
mizoram,i
mizoram,a
mizoram,z
mizoram,a
mizoram,a
mizoram,l
mizoram,i
mizoram,l
mizoram,l
mizoram,i
mizoram,
mizoram,w
mizoram,z
mizoram,z
mizoram,a
mizoram,a
mizoram,l
mizoram,","
mizoram,a
mizoram,i
mizoram,l
mizoram,l
mizoram,a
mizoram,l
mizoram,z
mizoram,a
mizoram,","
mizoram,
mizoram,i
mizoram,l
mizoram,a
mizoram,i
mizoram,
mizoram,l
mizoram,
mizoram,l
mizoram,w
mizoram,a
mizoram,z
mizoram,a
mizoram,","
mizoram,","
mizoram,a
mizoram,a
mizoram,","
mizoram,i
mizoram,i
mizoram,a
mizoram,a
mizoram,a
mizoram,l
mizoram,z
mizoram,z
mizoram,w
mizoram,
mizoram,z
mizoram,a
mizoram,","
mizoram,a
mizoram,","
mizoram,l
mizoram,z
mizoram,a
mizoram,","
mizoram,a
mizoram,i
mizoram,","
mizoram,","
mizoram,a
mizoram,i
mizoram,a
mizoram,a
mizoram,w
mizoram,w
mizoram,","
mizoram,a
mizoram,l
mizoram,l
mizoram,a
mizoram,w
mizoram,i
mizoram,l
mizoram,","
mizoram,i
mizoram,a
mizoram,z
mizoram,l
mizoram,a
mizoram,
mizoram,z
mizoram,","
mizoram,a
mizoram,a
mizoram,z
mizoram,l
mizoram,w
mizoram,i
mizoram,a
mizoram,w
mizoram,w
mizoram,w
mizoram,a
mizoram,a
mizoram,l
mizoram,w
mizoram,i
mizoram,i
mizoram,w
mizoram,z
mizoram,a
mizoram,a
mizoram,","
mizoram,l
mizoram,a
mizoram,w
mizoram,a
mizoram,l
mizoram,z
mizoram,l
mizoram,l
mizoram,w
mizoram,a
mizoram,w
mizoram,","
mizoram,a
mizoram,l
mizoram,a
mizoram,l
mizoram,a
mizoram,i
mizoram,a
mizoram,a
mizoram,a
mizoram,w
mizoram,i
mizoram,a
mizoram,l
mizoram,a
mizoram,a
