0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
sia,m,",",",",lua,ng pra,ba,ng,",",",",la,mpa,ng,",",",",la,p bu,ri,",",",",ayu,tthaya,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",kha,n kae,n,",",",",su,pha,nbu,ri,",",",",lua,ng pra,ba,ng,",",",",ayu,tthaya,",",",",chai,na,t,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ayu,tthaya,",",",",ho,ngsa,wa,dee,",",",",tha,waii,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ba,n phai,",",",",ho,ngsa,wa,dee,",",",",u,tta,ra,di,t,",",",",vie,ntia,ne,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",mua,ng sa,lua,ng,",",",",phrae,",",",",u,tta,ra,di,t,",",",",si, sa,tcha,na,lai,",",",",ho,ngsa,wa,dee,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",na,kho,n chu,m,",",",",mua,ng sa,lua,ng,",",",",ka,mphae,ng phe,t,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",kha,n kae,n,",",",",lo,ci,",",",",su,kho,thai,",",",",si, sa,tcha,na,lai,",",",",la,p bu,ri,",",",",tha,waii,",",",",ka,mphae,ng phe,t,",",",",ma,rta,ba,n,",",",",ra,tcha,si,ma,text_end,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",phi,tsa,nu,lo,k,",",",",si, sa,tcha,na,lai,",",",",ho,ngsa,wa,dee,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",tha,waii,",",",",u,tta,ra,di,t,",",",",ayu,tthaya,",",",",phi,tsa,nu,lo,k,",",",",ta,k,",",",",chai,na,t,",",",",u,thai, tha,ni,",",",",na,kho,n sa,wa,n,",",",",phrae,",",",",lua,ng pra,ba,ng,text_end,,,,,,,,,,,,,,,,,
sia,m,",",",",chia,ng tho,ng,",",",",na,kho,n chu,m,",",",",ta,pha,n hi,n,",",",",su,ri,n,",",",",na,kho,n si, tha,mma,ra,t,",",",",lo,ci,",",",",tha,waii,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",vie,ntia,ne,",",",",su,ri,n,",",",",ta,k,",",",",chia,ng tho,ng,",",",",na,kho,n sa,wa,n,",",",",si, sa,tcha,na,lai,",",",",lo,ci,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",chia,ng tho,ng,",",",",ayu,tthaya,",",",",na,kho,n sa,wa,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",si, sa,tcha,na,lai,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",na,kho,n si, tha,mma,ra,t,",",",",ma,rta,ba,n,",",",",su,pha,nbu,ri,",",",",phrae,",",",",u,tta,ra,di,t,",",",",kha,n kae,n,",",",",lo,ci,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",kha,n kae,n,",",",",vie,ntia,ne,",",",",su,pha,nbu,ri,",",",",su,kho,thai,",",",",su,ri,n,",",",",ho,ngsa,wa,dee,",",",",la,mpa,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ta,k,",",",",na,kho,n si, tha,mma,ra,t,",",",",ra,tcha,si,ma,",",",",mua,ng sa,lua,ng,",",",",su,pha,nbu,ri,",",",",ta,pha,n hi,n,",",",",la,mpa,ng,",",",",su,kho,thai,",",",",kha,n kae,n,",",",",chia,ng tho,ng,text_end,,,,,,,,,,,,,
sia,m,",",",",phi,tsa,nu,lo,k,",",",",ta,k,",",",",ra,tcha,si,ma,",",",",la,p bu,ri,",",",",ka,mphae,ng phe,t,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",phi,tsa,nu,lo,k,",",",",tha,waii,",",",",la,mpa,ng,",",",",ra,tcha,si,ma,",",",",su,pha,nbu,ri,",",",",ma,rta,ba,n,",",",",ta,pha,n hi,n,",",",",su,kho,thai,",",",",su,ri,n,",",",",chia,ng tho,ng,text_end,,,,,,,,,,,,,,,
sia,m,",",",",ta,k,",",",",la,mpa,ng,",",",",ho,ngsa,wa,dee,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ma,rta,ba,n,",",",",lua,ng pra,ba,ng,",",",",phi,tsa,nu,lo,k,",",",",ta,k,",",",",na,kho,n sa,wa,n,",",",",ka,mphae,ng phe,t,",",",",la,p bu,ri,",",",",ba,n phai,",",",",u,thai, tha,ni,",",",",lo,ci,text_end,,,,,,,,,,,,,,,
sia,m,",",",",na,kho,n chu,m,",",",",ra,tcha,si,ma,",",",",na,kho,n sa,wa,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ka,mphae,ng phe,t,",",",",la,p bu,ri,",",",",ayu,tthaya,",",",",phrae,",",",",u,thai, tha,ni,",",",",lua,ng pra,ba,ng,",",",",chia,ng tho,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",su,pha,nbu,ri,",",",",na,kho,n sa,wa,n,",",",",si, sa,tcha,na,lai,",",",",na,kho,n si, tha,mma,ra,t,",",",",ho,ngsa,wa,dee,",",",",ka,mphae,ng phe,t,",",",",ba,n phai,",",",",chai,na,t,text_end,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",si, sa,tcha,na,lai,",",",",su,pha,nbu,ri,",",",",vie,ntia,ne,",",",",la,mpa,ng,",",",",su,ri,n,",",",",na,kho,n sa,wa,n,",",",",ba,n phai,",",",",chai,na,t,",",",",la,p bu,ri,text_end,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ra,tcha,si,ma,",",",",phrae,",",",",su,pha,nbu,ri,",",",",la,mpa,ng,",",",",na,kho,n sa,wa,n,",",",",ma,rta,ba,n,",",",",ka,mphae,ng phe,t,",",",",u,tta,ra,di,t,text_end,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",la,p bu,ri,",",",",lua,ng pra,ba,ng,",",",",chai,na,t,",",",",u,thai, tha,ni,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ma,rta,ba,n,",",",",si, sa,tcha,na,lai,",",",",ka,mphae,ng phe,t,",",",",u,thai, tha,ni,",",",",chai,na,t,",",",",ayu,tthaya,",",",",tha,waii,",",",",lua,ng pra,ba,ng,",",",",na,kho,n sa,wa,n,",",",",u,tta,ra,di,t,text_end,,,,,,,,,,,,
sia,m,",",",",ma,rta,ba,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",la,mpa,ng,",",",",ayu,tthaya,",",",",ba,n phai,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",chia,ng tho,ng,",",",",ba,n phai,",",",",ho,ngsa,wa,dee,",",",",kha,n kae,n,",",",",na,kho,n chu,m,",",",",u,tta,ra,di,t,",",",",lua,ng pra,ba,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",si, sa,tcha,na,lai,",",",",u,thai, tha,ni,",",",",na,kho,n sa,wa,n,",",",",la,p bu,ri,",",",",kha,n kae,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",lo,ci,",",",",mua,ng sa,lua,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",phrae,",",",",la,mpa,ng,",",",",ma,rta,ba,n,",",",",tha,waii,",",",",la,p bu,ri,",",",",ho,ngsa,wa,dee,",",",",u,thai, tha,ni,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",si, sa,tcha,na,lai,",",",",lo,ci,",",",",vie,ntia,ne,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",na,kho,n sa,wa,n,",",",",u,tta,ra,di,t,",",",",vie,ntia,ne,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",phrae,",",",",ho,ngsa,wa,dee,",",",",si, sa,tcha,na,lai,",",",",su,ri,n,",",",",na,kho,n chu,m,",",",",ayu,tthaya,",",",",ra,tcha,si,ma,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",su,pha,nbu,ri,",",",",mua,ng sa,lua,ng,",",",",na,kho,n si, tha,mma,ra,t,",",",",phi,tsa,nu,lo,k,",",",",ta,pha,n hi,n,",",",",chia,ng tho,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ayu,tthaya,",",",",si, sa,tcha,na,lai,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",tha,waii,",",",",na,kho,n chu,m,",",",",su,kho,thai,",",",",kha,n kae,n,",",",",la,p bu,ri,",",",",ayu,tthaya,",",",",lua,ng pra,ba,ng,",",",",vie,ntia,ne,",",",",si, sa,tcha,na,lai,",",",",ta,pha,n hi,n,text_end,,,,,,,,,,,,,,,,,
sia,m,",",",",lo,ci,",",",",ayu,tthaya,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",lo,ci,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",kha,n kae,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ka,mphae,ng phe,t,",",",",la,p bu,ri,",",",",ho,ngsa,wa,dee,",",",",lua,ng pra,ba,ng,",",",",su,pha,nbu,ri,",",",",chia,ng tho,ng,",",",",lo,ci,",",",",na,kho,n chu,m,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ta,pha,n hi,n,",",",",na,kho,n chu,m,",",",",mua,ng sa,lua,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",mua,ng sa,lua,ng,",",",",na,kho,n chu,m,",",",",ta,pha,n hi,n,",",",",ayu,tthaya,",",",",ra,tcha,si,ma,",",",",lo,ci,",",",",ma,rta,ba,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",lo,ci,",",",",tha,waii,",",",",u,tta,ra,di,t,",",",",ayu,tthaya,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ta,pha,n hi,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ta,k,",",",",na,kho,n si, tha,mma,ra,t,",",",",lua,ng pra,ba,ng,",",",",su,pha,nbu,ri,",",",",si, sa,tcha,na,lai,",",",",vie,ntia,ne,",",",",tha,waii,",",",",phrae,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",la,mpa,ng,",",",",chai,na,t,",",",",ma,rta,ba,n,",",",",ho,ngsa,wa,dee,",",",",la,p bu,ri,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ba,n phai,",",",",la,mpa,ng,",",",",u,thai, tha,ni,",",",",lua,ng pra,ba,ng,",",",",vie,ntia,ne,",",",",na,kho,n chu,m,",",",",tha,waii,",",",",ra,tcha,si,ma,",",",",phrae,text_end,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",si, sa,tcha,na,lai,",",",",la,mpa,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",phi,tsa,nu,lo,k,",",",",mua,ng sa,lua,ng,",",",",ho,ngsa,wa,dee,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ho,ngsa,wa,dee,",",",",ayu,tthaya,",",",",la,mpa,ng,",",",",su,ri,n,",",",",vie,ntia,ne,",",",",su,pha,nbu,ri,",",",",u,thai, tha,ni,",",",",na,kho,n chu,m,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",su,ri,n,",",",",na,kho,n sa,wa,n,",",",",ra,tcha,si,ma,",",",",ta,k,",",",",phi,tsa,nu,lo,k,",",",",ta,pha,n hi,n,",",",",la,p bu,ri,",",",",na,kho,n si, tha,mma,ra,t,text_end,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",su,pha,nbu,ri,",",",",vie,ntia,ne,",",",",na,kho,n sa,wa,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",u,thai, tha,ni,",",",",su,pha,nbu,ri,",",",",chia,ng tho,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",u,tta,ra,di,t,",",",",si, sa,tcha,na,lai,",",",",ba,n phai,",",",",lua,ng pra,ba,ng,",",",",su,ri,n,",",",",ta,pha,n hi,n,",",",",mua,ng sa,lua,ng,",",",",ka,mphae,ng phe,t,",",",",ho,ngsa,wa,dee,text_end,,,,,,,,,,,,,,,,,
sia,m,",",",",u,thai, tha,ni,",",",",ma,rta,ba,n,",",",",lua,ng pra,ba,ng,",",",",na,kho,n chu,m,",",",",si, sa,tcha,na,lai,",",",",ra,tcha,si,ma,",",",",ka,mphae,ng phe,t,",",",",su,pha,nbu,ri,",",",",tha,waii,",",",",u,tta,ra,di,t,text_end,,,,,,,,,,
sia,m,",",",",ayu,tthaya,",",",",ho,ngsa,wa,dee,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",phrae,",",",",su,ri,n,",",",",chai,na,t,",",",",ra,tcha,si,ma,",",",",u,thai, tha,ni,",",",",ba,n phai,",",",",kha,n kae,n,",",",",vie,ntia,ne,",",",",na,kho,n chu,m,",",",",phi,tsa,nu,lo,k,text_end,,,,,,,,,,,,,,,,,,
sia,m,",",",",su,ri,n,",",",",ta,pha,n hi,n,",",",",ma,rta,ba,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",tha,waii,",",",",na,kho,n sa,wa,n,",",",",ta,pha,n hi,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",lo,ci,",",",",su,ri,n,",",",",vie,ntia,ne,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ta,k,",",",",si, sa,tcha,na,lai,",",",",ba,n phai,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",na,kho,n sa,wa,n,",",",",la,p bu,ri,",",",",u,thai, tha,ni,",",",",su,pha,nbu,ri,",",",",phi,tsa,nu,lo,k,",",",",ra,tcha,si,ma,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",si, sa,tcha,na,lai,",",",",na,kho,n sa,wa,n,",",",",su,kho,thai,",",",",lua,ng pra,ba,ng,",",",",tha,waii,",",",",ra,tcha,si,ma,",",",",kha,n kae,n,",",",",ba,n phai,",",",",chai,na,t,text_end,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ba,n phai,",",",",su,kho,thai,",",",",u,tta,ra,di,t,",",",",su,pha,nbu,ri,",",",",la,p bu,ri,",",",",na,kho,n si, tha,mma,ra,t,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",su,pha,nbu,ri,",",",",na,kho,n sa,wa,n,",",",",na,kho,n chu,m,",",",",mua,ng sa,lua,ng,",",",",u,tta,ra,di,t,",",",",u,thai, tha,ni,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",lo,ci,",",",",la,mpa,ng,",",",",su,pha,nbu,ri,",",",",ta,pha,n hi,n,",",",",u,tta,ra,di,t,",",",",na,kho,n sa,wa,n,",",",",ho,ngsa,wa,dee,",",",",la,p bu,ri,",",",",su,kho,thai,text_end,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ka,mphae,ng phe,t,",",",",si, sa,tcha,na,lai,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",kha,n kae,n,",",",",ho,ngsa,wa,dee,",",",",lua,ng pra,ba,ng,",",",",su,kho,thai,",",",",phrae,",",",",chai,na,t,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",u,thai, tha,ni,",",",",ho,ngsa,wa,dee,",",",",ba,n phai,",",",",na,kho,n chu,m,",",",",na,kho,n sa,wa,n,",",",",su,kho,thai,",",",",chai,na,t,",",",",lo,ci,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",la,p bu,ri,",",",",phrae,",",",",la,mpa,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",su,kho,thai,",",",",su,pha,nbu,ri,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ba,n phai,",",",",ayu,tthaya,",",",",su,ri,n,",",",",ma,rta,ba,n,",",",",ta,k,",",",",na,kho,n sa,wa,n,",",",",phi,tsa,nu,lo,k,",",",",su,pha,nbu,ri,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",si, sa,tcha,na,lai,",",",",chai,na,t,",",",",phi,tsa,nu,lo,k,",",",",ta,k,",",",",u,thai, tha,ni,",",",",tha,waii,",",",",la,p bu,ri,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",kha,n kae,n,",",",",mua,ng sa,lua,ng,",",",",lo,ci,",",",",ta,k,",",",",u,tta,ra,di,t,",",",",ma,rta,ba,n,",",",",na,kho,n chu,m,",",",",ho,ngsa,wa,dee,",",",",la,p bu,ri,",",",",na,kho,n si, tha,mma,ra,t,text_end,,,,,,,,,,,,
sia,m,",",",",lua,ng pra,ba,ng,",",",",la,p bu,ri,",",",",mua,ng sa,lua,ng,",",",",ta,pha,n hi,n,",",",",su,pha,nbu,ri,",",",",ba,n phai,",",",",ayu,tthaya,",",",",su,kho,thai,",",",",chai,na,t,",",",",u,tta,ra,di,t,text_end,,,,,,,,,,,,,,,,
sia,m,",",",",na,kho,n chu,m,",",",",lo,ci,",",",",phi,tsa,nu,lo,k,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",la,p bu,ri,",",",",ta,pha,n hi,n,",",",",u,tta,ra,di,t,",",",",su,kho,thai,",",",",su,ri,n,",",",",ma,rta,ba,n,",",",",chia,ng tho,ng,",",",",la,mpa,ng,",",",",ta,k,text_end,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",kha,n kae,n,",",",",na,kho,n chu,m,",",",",su,ri,n,",",",",la,p bu,ri,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ayu,tthaya,",",",",tha,waii,",",",",mua,ng sa,lua,ng,",",",",u,tta,ra,di,t,",",",",na,kho,n chu,m,",",",",lo,ci,",",",",ta,k,",",",",su,pha,nbu,ri,",",",",kha,n kae,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ma,rta,ba,n,",",",",si, sa,tcha,na,lai,",",",",u,tta,ra,di,t,",",",",u,thai, tha,ni,",",",",ta,pha,n hi,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",chai,na,t,",",",",u,thai, tha,ni,",",",",lo,ci,",",",",ba,n phai,",",",",su,ri,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",tha,waii,",",",",kha,n kae,n,",",",",ma,rta,ba,n,",",",",su,ri,n,",",",",ho,ngsa,wa,dee,",",",",ba,n phai,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",lua,ng pra,ba,ng,",",",",ka,mphae,ng phe,t,",",",",mua,ng sa,lua,ng,",",",",chia,ng tho,ng,",",",",ma,rta,ba,n,",",",",su,kho,thai,",",",",phrae,",",",",ho,ngsa,wa,dee,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ayu,tthaya,",",",",ma,rta,ba,n,",",",",chai,na,t,",",",",phrae,",",",",lo,ci,",",",",ra,tcha,si,ma,",",",",phi,tsa,nu,lo,k,",",",",mua,ng sa,lua,ng,",",",",na,kho,n sa,wa,n,text_end,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",la,mpa,ng,",",",",na,kho,n si, tha,mma,ra,t,",",",",ho,ngsa,wa,dee,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",tha,waii,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ma,rta,ba,n,",",",",lo,ci,",",",",na,kho,n chu,m,",",",",kha,n kae,n,",",",",ba,n phai,",",",",na,kho,n si, tha,mma,ra,t,",",",",la,p bu,ri,",",",",su,pha,nbu,ri,",",",",su,kho,thai,",",",",ka,mphae,ng phe,t,text_end,,,,,,,,,,,,,,
sia,m,",",",",la,mpa,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",phrae,",",",",chai,na,t,",",",",phi,tsa,nu,lo,k,",",",",la,p bu,ri,",",",",chia,ng tho,ng,",",",",u,tta,ra,di,t,",",",",tha,waii,",",",",kha,n kae,n,",",",",su,ri,n,",",",",ho,ngsa,wa,dee,text_end,,,,,,,,,,,,,,,,,,
sia,m,",",",",ayu,tthaya,",",",",ma,rta,ba,n,",",",",ta,pha,n hi,n,",",",",na,kho,n sa,wa,n,",",",",kha,n kae,n,",",",",na,kho,n chu,m,",",",",su,pha,nbu,ri,",",",",su,ri,n,",",",",chai,na,t,",",",",vie,ntia,ne,text_end,,,,,,,,,,,,,,,
sia,m,",",",",kha,n kae,n,",",",",ra,tcha,si,ma,",",",",mua,ng sa,lua,ng,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",phrae,",",",",na,kho,n si, tha,mma,ra,t,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",chia,ng tho,ng,",",",",vie,ntia,ne,",",",",phi,tsa,nu,lo,k,",",",",u,tta,ra,di,t,",",",",su,pha,nbu,ri,",",",",su,kho,thai,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ayu,tthaya,",",",",u,tta,ra,di,t,",",",",ho,ngsa,wa,dee,",",",",chia,ng tho,ng,",",",",vie,ntia,ne,",",",",na,kho,n sa,wa,n,",",",",ma,rta,ba,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ta,k,",",",",phrae,",",",",na,kho,n si, tha,mma,ra,t,",",",",ayu,tthaya,",",",",la,mpa,ng,",",",",u,thai, tha,ni,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",su,pha,nbu,ri,",",",",mua,ng sa,lua,ng,",",",",lua,ng pra,ba,ng,",",",",vie,ntia,ne,",",",",u,tta,ra,di,t,",",",",kha,n kae,n,",",",",na,kho,n si, tha,mma,ra,t,",",",",lo,ci,",",",",phi,tsa,nu,lo,k,text_end,,,,,,,,,,,,,,,
sia,m,",",",",ho,ngsa,wa,dee,",",",",phrae,",",",",ta,k,",",",",ta,pha,n hi,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",chia,ng tho,ng,",",",",tha,waii,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",lo,ci,",",",",u,tta,ra,di,t,",",",",ho,ngsa,wa,dee,",",",",ta,k,",",",",tha,waii,",",",",u,thai, tha,ni,",",",",na,kho,n si, tha,mma,ra,t,",",",",vie,ntia,ne,text_end,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ayu,tthaya,",",",",si, sa,tcha,na,lai,",",",",su,ri,n,",",",",na,kho,n chu,m,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",phrae,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ta,pha,n hi,n,",",",",na,kho,n sa,wa,n,",",",",ka,mphae,ng phe,t,",",",",ho,ngsa,wa,dee,",",",",phi,tsa,nu,lo,k,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",mua,ng sa,lua,ng,",",",",u,tta,ra,di,t,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sia,m,",",",",ra,tcha,si,ma,",",",",mua,ng sa,lua,ng,",",",",na,kho,n sa,wa,n,text_end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
